investor_id,total_transactions,first_txn,last_txn,max_gap_days,avg_gap_days,at_risk_gap_count,total_invested,avg_sip_amount,is_at_risk,risk_tier
INV001541,1,2024-07-31,2024-07-31,,,0,298338,298338.0,False,New
INV001542,5,2024-07-04,2025-03-13,119.0,63.0,2,30942,6188.4,True,Churned
INV001543,6,2024-04-27,2025-02-02,98.0,56.2,4,1412216,235369.33333333334,True,Churned
INV001544,11,2024-02-29,2025-04-30,95.0,42.6,5,1459767,132706.0909090909,True,Churned
INV001545,11,2024-01-29,2025-05-07,198.0,46.4,4,1173126,106647.81818181818,True,Churned
INV001546,2,2024-02-09,2025-01-25,351.0,351.0,1,636851,318425.5,True,Churned
INV001547,12,2024-01-10,2025-05-06,119.0,43.81818181818182,6,1475443,122953.58333333333,True,Churned
INV001548,8,2024-03-20,2025-04-27,197.0,57.57142857142857,4,768100,96012.5,True,Churned
INV001549,9,2024-02-29,2025-04-05,80.0,50.125,6,814085,90453.88888888889,True,High Risk
INV001550,11,2024-02-01,2025-05-20,110.0,47.4,4,1019018,92638.0,True,Churned
INV001551,9,2024-02-14,2025-05-06,138.0,55.875,5,838742,93193.55555555556,True,Churned
INV001552,2,2024-11-14,2024-12-29,45.0,45.0,1,131269,65634.5,True,At Risk
INV001553,12,2024-01-04,2025-05-12,77.0,44.90909090909091,9,1951832,162652.66666666666,True,High Risk
INV001554,2,2024-10-23,2024-10-28,5.0,5.0,0,58886,29443.0,False,Active
INV001555,6,2024-01-18,2025-04-17,136.0,91.0,4,1447897,241316.16666666666,True,Churned
INV001556,4,2024-07-06,2025-02-23,128.0,77.33333333333333,2,628970,157242.5,True,Churned
INV001557,7,2024-01-15,2025-05-11,350.0,80.33333333333333,2,834356,119193.71428571429,True,Churned
INV001558,11,2024-02-09,2025-03-02,114.0,38.7,5,1419654,129059.45454545454,True,Churned
INV001559,1,2024-06-10,2024-06-10,,,0,249630,249630.0,False,New
INV001560,6,2024-01-22,2025-05-27,357.0,98.2,3,777593,129598.83333333333,True,Churned
INV001561,8,2024-02-13,2025-03-10,198.0,55.857142857142854,3,1386518,173314.75,True,Churned
INV001562,11,2024-03-01,2025-04-03,143.0,39.8,3,294505,26773.18181818182,True,Churned
INV001563,2,2024-06-02,2024-12-13,194.0,194.0,1,144851,72425.5,True,Churned
INV001564,12,2024-03-23,2025-05-28,102.0,39.18181818181818,5,1089883,90823.58333333333,True,Churned
INV001565,3,2024-02-16,2024-10-25,209.0,126.0,2,355584,118528.0,True,Churned
INV001566,4,2024-06-02,2025-04-06,256.0,102.66666666666667,2,333707,83426.75,True,Churned
INV001567,6,2024-04-11,2024-12-18,112.0,50.2,3,299281,49880.166666666664,True,Churned
INV001568,1,2025-05-25,2025-05-25,,,0,10735,10735.0,False,New
INV001569,7,2024-03-03,2025-04-24,313.0,69.5,2,594971,84995.85714285714,True,Churned
INV001570,9,2024-01-18,2025-05-11,185.0,59.875,6,1806980,200775.55555555556,True,Churned
INV001571,3,2024-05-14,2024-11-04,107.0,87.0,2,510419,170139.66666666666,True,Churned
INV001572,1,2025-05-26,2025-05-26,,,0,2256,2256.0,False,New
INV001573,8,2024-06-03,2025-03-25,109.0,42.142857142857146,3,1046465,130808.125,True,Churned
INV001574,7,2024-05-05,2025-01-16,106.0,42.666666666666664,2,561459,80208.42857142857,True,Churned
INV001575,9,2024-01-31,2025-03-27,112.0,52.625,5,1203832,133759.11111111112,True,Churned
INV001576,7,2024-01-31,2025-04-27,115.0,75.33333333333333,6,618966,88423.71428571429,True,Churned
INV001577,1,2024-08-21,2024-08-21,,,0,837,837.0,False,New
INV001578,3,2024-01-26,2024-06-27,144.0,76.5,1,281351,93783.66666666667,True,Churned
INV001579,12,2024-01-04,2025-04-06,115.0,41.63636363636363,5,1454466,121205.5,True,Churned
INV001580,12,2024-02-01,2025-04-23,122.0,40.63636363636363,5,885928,73827.33333333333,True,Churned
INV001581,5,2024-01-08,2025-02-18,197.0,101.75,3,719501,143900.2,True,Churned
INV001582,1,2024-07-09,2024-07-09,,,0,920,920.0,False,New
INV001583,9,2024-02-16,2025-05-10,126.0,56.125,5,1688452,187605.77777777778,True,Churned
INV001584,5,2024-05-12,2025-04-13,211.0,84.0,2,365117,73023.4,True,Churned
INV001585,9,2024-04-12,2025-01-20,177.0,35.375,3,1033231,114803.44444444444,True,Churned
INV001586,4,2024-09-03,2025-05-29,164.0,89.33333333333333,2,14770,3692.5,True,Churned
INV001587,11,2024-04-10,2025-05-16,144.0,40.1,6,1338541,121685.54545454546,True,Churned
INV001588,7,2024-03-22,2025-05-13,137.0,69.5,4,709591,101370.14285714286,True,Churned
INV001589,1,2025-02-20,2025-02-20,,,0,24681,24681.0,False,New
INV001590,3,2024-03-28,2024-12-06,185.0,126.5,2,258144,86048.0,True,Churned
INV001591,11,2024-06-02,2025-04-18,107.0,32.0,3,2052414,186583.0909090909,True,Churned
INV001592,6,2024-06-08,2024-09-11,50.0,19.0,1,783972,130662.0,True,At Risk
INV001593,3,2024-03-16,2025-01-29,214.0,159.5,2,520240,173413.33333333334,True,Churned
INV001594,7,2024-01-20,2025-04-25,198.0,76.83333333333333,4,1041554,148793.42857142858,True,Churned
INV001595,7,2024-03-29,2025-05-19,116.0,69.33333333333333,5,628320,89760.0,True,Churned
INV001596,6,2024-05-01,2025-05-18,183.0,76.4,4,1144285,190714.16666666666,True,Churned
INV001597,11,2024-03-13,2025-05-21,105.0,43.4,5,1564797,142254.27272727274,True,Churned
INV001598,9,2024-04-16,2025-05-25,110.0,50.5,5,948581,105397.88888888889,True,Churned
INV001599,12,2024-01-15,2025-05-19,133.0,44.54545454545455,7,1215923,101326.91666666667,True,Churned
INV001600,4,2024-01-30,2025-04-30,196.0,152.0,3,362379,90594.75,True,Churned
INV001601,3,2024-07-28,2025-02-05,179.0,96.0,1,373239,124413.0,True,Churned
INV001602,12,2024-01-07,2025-04-20,115.0,42.63636363636363,6,1683273,140272.75,True,Churned
INV001603,11,2024-02-06,2025-01-04,93.0,33.3,4,1249506,113591.45454545454,True,Churned
INV001604,3,2024-05-31,2024-10-02,72.0,62.0,2,448574,149524.66666666666,True,High Risk
INV001605,11,2024-01-08,2025-05-21,114.0,49.9,7,907214,82474.0,True,Churned
INV001606,8,2024-04-08,2025-05-19,119.0,58.0,4,149272,18659.0,True,Churned
INV001607,3,2024-02-10,2025-05-17,453.0,231.0,1,369723,123241.0,True,Churned
INV001608,11,2024-04-25,2025-04-20,106.0,36.0,3,1408628,128057.09090909091,True,Churned
INV001609,10,2024-01-26,2025-05-15,143.0,52.77777777777778,4,1828827,182882.7,True,Churned
INV001610,1,2024-12-20,2024-12-20,,,0,394911,394911.0,False,New
INV001611,11,2024-03-20,2025-05-21,130.0,42.7,5,1885318,171392.54545454544,True,Churned
INV001612,10,2024-01-17,2025-04-13,119.0,50.22222222222222,5,1039562,103956.2,True,Churned
INV001613,2,2025-01-30,2025-04-30,90.0,90.0,1,103124,51562.0,True,High Risk
INV001614,4,2024-03-03,2024-08-12,135.0,54.0,1,299454,74863.5,True,Churned
INV001615,8,2024-02-28,2025-01-01,107.0,44.0,3,1439722,179965.25,True,Churned
INV001616,12,2024-01-29,2025-03-28,117.0,38.54545454545455,5,688035,57336.25,True,Churned
INV001617,2,2025-02-21,2025-03-04,11.0,11.0,0,84675,42337.5,False,Active
INV001618,8,2024-02-15,2025-04-08,201.0,59.714285714285715,3,704843,88105.375,True,Churned
INV001619,6,2024-04-21,2025-04-06,114.0,70.0,4,784498,130749.66666666667,True,Churned
INV001620,7,2024-07-23,2025-04-07,110.0,43.0,2,906445,129492.14285714286,True,Churned
INV001621,3,2024-02-10,2025-01-09,232.0,167.0,2,39202,13067.333333333334,True,Churned
INV001622,2,2024-04-06,2024-10-19,196.0,196.0,1,32767,16383.5,True,Churned
INV001623,11,2024-01-27,2025-05-10,111.0,46.9,5,1305289,118662.63636363637,True,Churned
INV001624,12,2024-03-16,2025-03-25,80.0,34.0,4,1159821,96651.75,True,High Risk
INV001625,12,2024-02-02,2025-04-13,111.0,39.63636363636363,5,2006664,167222.0,True,Churned
INV001626,4,2024-04-04,2024-12-04,189.0,81.33333333333333,1,429844,107461.0,True,Churned
INV001627,6,2024-02-28,2025-02-16,149.0,70.8,3,509047,84841.16666666667,True,Churned
INV001628,12,2024-05-27,2025-05-24,71.0,32.90909090909091,5,1293876,107823.0,True,High Risk
INV001629,12,2024-01-05,2025-05-07,83.0,44.36363636363637,7,571840,47653.333333333336,True,High Risk
INV001630,5,2024-01-06,2024-06-13,62.0,39.75,2,225860,45172.0,True,High Risk
INV001631,11,2024-01-15,2025-04-15,97.0,45.6,6,581721,52883.72727272727,True,Churned
INV001632,2,2024-02-18,2024-05-15,87.0,87.0,1,309423,154711.5,True,High Risk
INV001633,1,2024-07-16,2024-07-16,,,0,475,475.0,False,New
INV001634,3,2025-03-18,2025-05-18,49.0,30.5,1,323070,107690.0,True,At Risk
INV001635,7,2024-02-01,2025-04-14,105.0,73.0,5,1295057,185008.14285714287,True,Churned
INV001636,11,2024-01-05,2025-01-30,114.0,39.1,4,659303,59936.63636363636,True,Churned
INV001637,6,2024-02-21,2025-05-18,129.0,90.4,5,1258105,209684.16666666666,True,Churned
INV001638,4,2024-02-09,2024-08-22,151.0,65.0,2,308357,77089.25,True,Churned
INV001639,6,2024-02-13,2025-01-25,135.0,69.4,4,451834,75305.66666666667,True,Churned
INV001640,12,2024-04-21,2025-02-23,90.0,28.0,3,1460059,121671.58333333333,True,High Risk
INV001641,10,2024-01-19,2025-05-24,142.0,54.55555555555556,5,1137585,113758.5,True,Churned
INV001642,5,2024-02-17,2025-03-12,168.0,97.25,3,760223,152044.6,True,Churned
INV001643,8,2024-02-14,2025-01-24,108.0,49.285714285714285,6,677728,84716.0,True,Churned
INV001644,11,2024-03-05,2025-04-19,89.0,41.0,5,1090844,99167.63636363637,True,High Risk
INV001645,8,2024-03-15,2025-03-30,116.0,54.285714285714285,5,466615,58326.875,True,Churned
INV001646,4,2024-03-29,2025-01-31,250.0,102.66666666666667,2,361360,90340.0,True,Churned
INV001647,1,2024-05-02,2024-05-02,,,0,358120,358120.0,False,New
INV001648,9,2024-01-10,2025-04-23,120.0,58.625,6,1479962,164440.22222222222,True,Churned
INV001649,12,2024-02-07,2025-05-17,120.0,42.27272727272727,4,621280,51773.333333333336,True,Churned
INV001650,6,2024-04-09,2024-12-11,193.0,49.2,1,713748,118958.0,True,Churned
INV001651,11,2024-01-05,2025-04-21,130.0,47.2,5,790979,71907.18181818182,True,Churned
INV001652,9,2024-02-26,2025-03-06,76.0,46.75,4,1279109,142123.22222222222,True,High Risk
INV001653,8,2024-02-18,2025-03-10,110.0,55.142857142857146,4,353745,44218.125,True,Churned
INV001654,10,2024-02-17,2025-01-26,137.0,38.22222222222222,4,729940,72994.0,True,Churned
INV001655,5,2024-05-08,2025-03-23,197.0,79.75,2,233699,46739.8,True,Churned
INV001656,10,2024-01-06,2025-04-12,246.0,51.333333333333336,4,451086,45108.6,True,Churned
INV001657,1,2024-07-07,2024-07-07,,,0,31500,31500.0,False,New
INV001658,11,2024-02-21,2025-04-18,131.0,42.2,4,1839068,167188.0,True,Churned
INV001659,2,2024-11-19,2024-12-30,41.0,41.0,1,36217,18108.5,True,At Risk
INV001660,6,2024-03-30,2025-04-28,192.0,78.8,3,390673,65112.166666666664,True,Churned
INV001661,5,2024-02-21,2025-03-18,153.0,97.75,4,436958,87391.6,True,Churned
INV001662,12,2024-01-22,2025-04-21,154.0,41.36363636363637,5,1937573,161464.41666666666,True,Churned
INV001663,8,2024-04-21,2025-03-13,123.0,46.57142857142857,4,664153,83019.125,True,Churned
INV001664,2,2024-04-25,2025-04-09,349.0,349.0,1,257587,128793.5,True,Churned
INV001665,3,2024-01-01,2024-08-21,125.0,116.5,2,6533,2177.6666666666665,True,Churned
INV001666,6,2024-07-07,2025-04-24,125.0,58.2,3,758715,126452.5,True,Churned
INV001667,1,2025-03-30,2025-03-30,,,0,8839,8839.0,False,New
INV001668,3,2024-06-02,2025-05-30,188.0,181.0,2,695778,231926.0,True,Churned
INV001669,4,2024-07-03,2025-01-23,175.0,68.0,1,245061,61265.25,True,Churned
INV001670,11,2024-02-02,2025-02-01,94.0,36.5,5,1928820,175347.27272727274,True,Churned
INV001671,7,2024-04-10,2025-04-17,225.0,62.0,3,1225017,175002.42857142858,True,Churned
INV001672,12,2024-03-30,2024-12-27,130.0,24.727272727272727,2,821755,68479.58333333333,True,Churned
INV001673,11,2024-01-11,2025-05-18,181.0,49.3,4,81749,7431.727272727273,True,Churned
INV001674,6,2024-02-05,2025-02-23,144.0,76.8,3,569524,94920.66666666667,True,Churned
INV001675,1,2025-05-08,2025-05-08,,,0,59489,59489.0,False,New
INV001676,5,2024-01-23,2025-05-09,205.0,118.0,3,849132,169826.4,True,Churned
INV001677,5,2024-04-25,2025-05-10,263.0,95.0,2,1196636,239327.2,True,Churned
INV001678,3,2024-05-06,2024-09-05,100.0,61.0,1,684233,228077.66666666666,True,Churned
INV001679,7,2024-01-10,2025-04-13,241.0,76.5,4,447785,63969.28571428572,True,Churned
INV001680,12,2024-01-10,2025-04-25,161.0,42.81818181818182,3,1174873,97906.08333333333,True,Churned
INV001681,3,2024-04-03,2025-03-30,330.0,180.5,1,177271,59090.333333333336,True,Churned
INV001682,1,2024-11-18,2024-11-18,,,0,936,936.0,False,New
INV001683,8,2024-03-08,2025-05-17,186.0,62.142857142857146,4,138711,17338.875,True,Churned
INV001684,3,2024-05-17,2025-03-19,240.0,153.0,2,45978,15326.0,True,Churned
INV001685,2,2024-09-14,2024-10-28,44.0,44.0,1,3921,1960.5,True,At Risk
INV001686,2,2024-09-08,2025-05-14,248.0,248.0,1,283725,141862.5,True,Churned
INV001687,5,2024-02-08,2024-11-17,227.0,70.75,1,210079,42015.8,True,Churned
INV001688,5,2024-05-10,2025-05-07,233.0,90.5,2,222003,44400.6,True,Churned
INV001689,12,2024-01-07,2025-05-22,125.0,45.54545454545455,5,1413571,117797.58333333333,True,Churned
INV001690,9,2024-01-14,2025-05-15,114.0,60.875,7,994133,110459.22222222222,True,Churned
INV001691,9,2024-01-23,2025-04-29,190.0,57.75,6,1151668,127963.11111111111,True,Churned
INV001692,11,2024-01-09,2025-03-25,123.0,44.1,5,2751086,250098.72727272726,True,Churned
INV001693,4,2024-05-18,2025-03-26,228.0,104.0,2,75578,18894.5,True,Churned
INV001694,10,2024-02-05,2025-05-13,144.0,51.44444444444444,6,773611,77361.1,True,Churned
INV001695,9,2024-02-24,2024-08-13,33.0,21.375,0,1171841,130204.55555555556,False,Active
INV001696,6,2024-01-08,2025-03-22,149.0,87.8,4,306879,51146.5,True,Churned
INV001697,12,2024-01-08,2025-05-22,174.0,45.45454545454545,3,1278552,106546.0,True,Churned
INV001698,1,2025-04-17,2025-04-17,,,0,10016,10016.0,False,New
INV001699,8,2024-01-02,2025-02-21,126.0,59.42857142857143,5,438246,54780.75,True,Churned
INV001700,1,2024-02-02,2024-02-02,,,0,556,556.0,False,New
INV001701,12,2024-01-09,2025-05-26,120.0,45.72727272727273,5,1530504,127542.0,True,Churned
INV001702,2,2024-02-02,2024-08-19,199.0,199.0,1,354071,177035.5,True,Churned
INV001703,1,2025-02-07,2025-02-07,,,0,2959,2959.0,False,New
INV001704,1,2024-12-30,2024-12-30,,,0,336309,336309.0,False,New
INV001705,9,2024-02-08,2025-02-23,162.0,47.625,4,1734773,192752.55555555556,True,Churned
INV001706,10,2024-02-12,2025-03-07,115.0,43.22222222222222,3,1230659,123065.9,True,Churned
INV001707,4,2024-01-27,2024-12-06,165.0,104.66666666666667,2,69622,17405.5,True,Churned
INV001708,5,2024-02-06,2025-01-13,297.0,85.5,1,570438,114087.6,True,Churned
INV001709,8,2024-01-10,2024-09-25,69.0,37.0,3,510448,63806.0,True,High Risk
INV001710,3,2024-08-09,2025-03-27,182.0,115.0,2,243131,81043.66666666667,True,Churned
INV001711,7,2024-03-13,2025-04-12,189.0,65.83333333333333,2,26390,3770.0,True,Churned
INV001712,8,2024-03-29,2025-02-25,103.0,47.57142857142857,4,446860,55857.5,True,Churned
INV001713,8,2024-05-02,2025-03-19,87.0,45.857142857142854,4,1133717,141714.625,True,High Risk
INV001714,3,2024-05-22,2025-02-12,247.0,133.0,1,41699,13899.666666666666,True,Churned
INV001715,8,2024-01-31,2025-05-23,188.0,68.28571428571429,5,103613,12951.625,True,Churned
INV001716,4,2024-02-14,2024-09-28,113.0,75.66666666666667,3,27465,6866.25,True,Churned
INV001717,5,2024-01-13,2025-01-19,204.0,93.0,3,1267371,253474.2,True,Churned
INV001718,9,2024-02-09,2025-04-04,146.0,52.5,4,795041,88337.88888888889,True,Churned
INV001719,5,2024-05-16,2024-12-22,121.0,55.0,2,775208,155041.6,True,Churned
INV001720,8,2024-01-06,2025-04-29,169.0,68.42857142857143,6,804607,100575.875,True,Churned
INV001721,7,2024-01-16,2025-05-20,208.0,81.66666666666667,4,1137944,162563.42857142858,True,Churned
INV001722,5,2024-03-08,2025-05-19,169.0,109.25,4,977129,195425.8,True,Churned
INV001723,7,2024-01-07,2025-05-23,300.0,83.66666666666667,2,1263638,180519.7142857143,True,Churned
INV001724,9,2024-02-18,2025-04-11,116.0,52.25,6,862419,95824.33333333333,True,Churned
INV001725,11,2024-02-20,2025-05-11,119.0,44.6,5,980277,89116.09090909091,True,Churned
INV001726,4,2024-03-16,2025-02-04,164.0,108.33333333333333,2,792709,198177.25,True,Churned
INV001727,5,2024-01-02,2024-11-11,204.0,78.5,3,536416,107283.2,True,Churned
INV001728,11,2024-01-15,2025-01-03,131.0,35.4,3,938502,85318.36363636363,True,Churned
INV001729,5,2024-05-21,2025-03-24,150.0,76.75,3,409265,81853.0,True,Churned
INV001730,2,2024-10-27,2024-11-13,17.0,17.0,0,25174,12587.0,False,Active
INV001731,2,2024-06-24,2025-04-30,310.0,310.0,1,3122,1561.0,True,Churned
INV001732,6,2024-02-08,2025-05-14,223.0,92.2,4,221591,36931.833333333336,True,Churned
INV001733,2,2024-03-06,2024-09-29,207.0,207.0,1,69927,34963.5,True,Churned
INV001734,5,2024-02-14,2025-05-07,187.0,112.0,4,441830,88366.0,True,Churned
INV001735,7,2024-01-07,2025-04-25,234.0,79.0,4,842756,120393.71428571429,True,Churned
INV001736,7,2024-04-16,2025-05-11,130.0,65.0,5,975076,139296.57142857142,True,Churned
INV001737,9,2024-02-08,2025-01-14,174.0,42.625,3,491962,54662.444444444445,True,Churned
INV001738,12,2024-02-04,2025-04-20,137.0,40.09090909090909,4,845576,70464.66666666667,True,Churned
INV001739,10,2024-02-28,2025-04-23,67.0,46.666666666666664,6,596476,59647.6,True,High Risk
INV001740,10,2024-03-14,2025-05-27,155.0,48.77777777777778,3,1046752,104675.2,True,Churned
INV001741,11,2024-02-12,2025-05-09,201.0,45.2,5,1534845,139531.36363636365,True,Churned
INV001742,9,2024-02-08,2025-04-02,111.0,52.375,5,1194805,132756.11111111112,True,Churned
INV001743,7,2024-01-29,2024-10-19,176.0,44.0,2,1391835,198833.57142857142,True,Churned
INV001744,12,2024-01-11,2025-04-26,90.0,42.81818181818182,6,1364057,113671.41666666667,True,High Risk
INV001745,4,2024-01-10,2025-05-03,288.0,159.66666666666666,3,320584,80146.0,True,Churned
INV001746,12,2024-03-06,2025-02-22,130.0,32.09090909090909,1,1766212,147184.33333333334,True,Churned
INV001747,8,2024-01-08,2025-05-04,252.0,68.85714285714286,2,1426431,178303.875,True,Churned
INV001748,8,2024-01-19,2024-10-19,115.0,39.142857142857146,3,985018,123127.25,True,Churned
INV001749,1,2025-03-29,2025-03-29,,,0,45901,45901.0,False,New
INV001750,3,2024-05-02,2025-04-28,286.0,180.5,2,287641,95880.33333333333,True,Churned
INV001751,8,2024-05-19,2025-02-17,70.0,39.142857142857146,4,992622,124077.75,True,High Risk
INV001752,12,2024-02-25,2025-04-16,91.0,37.81818181818182,4,1388370,115697.5,True,Churned
INV001753,12,2024-01-24,2025-05-09,128.0,42.81818181818182,6,591142,49261.833333333336,True,Churned
INV001754,4,2024-02-02,2025-03-27,282.0,139.66666666666666,3,495504,123876.0,True,Churned
INV001755,2,2024-04-01,2024-10-24,206.0,206.0,1,672833,336416.5,True,Churned
INV001756,1,2024-08-04,2024-08-04,,,0,511289,511289.0,False,New
INV001757,12,2024-04-01,2025-04-25,121.0,35.36363636363637,3,694422,57868.5,True,Churned
INV001758,10,2024-06-19,2025-05-11,81.0,36.22222222222222,4,1890625,189062.5,True,High Risk
INV001759,12,2024-02-17,2025-05-08,91.0,40.54545454545455,6,721052,60087.666666666664,True,Churned
INV001760,3,2024-03-30,2025-02-19,221.0,163.0,2,21348,7116.0,True,Churned
INV001761,1,2025-05-13,2025-05-13,,,0,2073,2073.0,False,New
INV001762,8,2024-02-11,2025-01-09,108.0,47.57142857142857,4,1139097,142387.125,True,Churned
INV001763,7,2024-03-09,2025-03-02,114.0,59.666666666666664,4,692791,98970.14285714286,True,Churned
INV001764,5,2024-02-23,2024-12-14,122.0,73.75,4,202400,40480.0,True,Churned
INV001765,8,2024-01-09,2025-04-26,164.0,67.57142857142857,4,1071646,133955.75,True,Churned
INV001766,3,2024-02-21,2024-08-26,166.0,93.5,1,157049,52349.666666666664,True,Churned
INV001767,1,2025-04-01,2025-04-01,,,0,349026,349026.0,False,New
INV001768,4,2024-02-07,2024-03-22,23.0,14.666666666666666,0,323349,80837.25,False,Active
INV001769,8,2024-01-03,2025-05-07,166.0,70.0,4,677998,84749.75,True,Churned
INV001770,8,2024-01-06,2025-05-18,270.0,71.14285714285714,3,564230,70528.75,True,Churned
INV001771,8,2024-02-03,2025-04-27,131.0,64.14285714285714,5,2695710,336963.75,True,Churned
INV001772,10,2024-01-21,2025-05-10,152.0,52.77777777777778,4,1276824,127682.4,True,Churned
INV001773,5,2024-02-01,2024-09-03,130.0,53.75,2,43212,8642.4,True,Churned
INV001774,4,2024-01-27,2024-10-29,155.0,92.0,2,356376,89094.0,True,Churned
INV001775,8,2024-10-12,2025-05-04,65.0,29.142857142857142,2,92864,11608.0,True,High Risk
INV001776,2,2025-03-27,2025-05-22,56.0,56.0,1,227378,113689.0,True,At Risk
INV001777,11,2024-01-27,2025-05-02,117.0,46.1,4,686554,62414.0,True,Churned
INV001778,12,2024-01-10,2025-03-30,108.0,40.45454545454545,5,1401085,116757.08333333333,True,Churned
INV001779,2,2024-10-27,2025-04-15,170.0,170.0,1,508326,254163.0,True,Churned
INV001780,6,2024-07-03,2025-04-03,88.0,54.8,3,1029694,171615.66666666666,True,High Risk
INV001781,4,2024-04-28,2025-02-20,153.0,99.33333333333333,3,185310,46327.5,True,Churned
INV001782,10,2024-02-15,2025-05-28,130.0,52.0,6,1174960,117496.0,True,Churned
INV001783,9,2024-01-16,2025-05-01,183.0,58.875,3,1804984,200553.77777777778,True,Churned
INV001784,11,2024-03-03,2025-04-05,154.0,39.8,3,1633706,148518.72727272726,True,Churned
INV001785,3,2024-04-10,2025-05-19,383.0,202.0,1,60168,20056.0,True,Churned
